x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
66->67,66->65->64->61->62->67,66->65->64->61->60->62->67,66->62->67,66->49->69->68->65->64->61->62->67,66->49->47->69->68->65->64->61->62->67,66->49->47->69->68->65->64->61->60->62->67,66->49->54->59->63->64->61->62->67,66->49->54->59->61->62->67,66->49->54->56->55->59->63->64->61->62->67,66->49->54->56->55->59->61->62->67,66->49->51->58->56->55->59->63->64->61->62->67,66->49->50->57->56->55->59->63->64->61->62->67,66->49->50->57->56->55->59->61->62->67,66->49->50->57->56->54->59->63->64->61->62->67,66->49->50->57->56->54->59->61->62->67,66->49->50->57->56->59->63->64->61->62->67,66->49->50->57->56->59->61->62->67,66->49->50->57->56->59->60->62->67,66->49->50->57->56->59->60->61->62->67,66->49->48->46->47->69->68->65->64->61->62->67,66->49->48->46->47->69->68->65->64->61->60->62->67,66->49->45->46->47->69->68->65->64->61->62->67,66->49->45->46->47->69->68->65->64->61->60->62->67,66->49->42->40->39->37->38->65->64->61->62->67,66->49->54->59->60->62->67,66->49->54->59->60->61->62->67,66->49->54->55->59->63->64->61->62->67,66->49->54->55->59->61->62->67,66->49->54->55->59->60->62->67
68->69,68->81->80->77->69,68->81->80->79->78->77->69,68->81->80->97->96->82->77->69,68->81->80->96->82->77->69,68->65->66->49->69,68->65->66->49->47->69,68->65->64->61->62->66->49->69,68->65->64->61->62->67->66->49->69,68->65->64->61->62->67->66->49->47->69,68->65->64->61->60->62->66->49->69,68->65->64->61->60->62->67->66->49->69,68->65->64->61->60->62->67->66->49->47->69,68->65->64->63->59->54->49->69,68->65->64->63->59->55->56->54->49->69,68->65->64->63->59->55->56->58->51->49->69,68->65->64->63->59->55->56->57->50->49->69,68->65->64->63->59->56->54->49->69,68->65->64->63->59->56->58->51->49->69,68->65->64->63->59->56->57->50->49->69,68->65->64->63->59->56->57->50->49->47->69,68->65->64->61->59->54->49->69,68->65->64->61->59->55->56->54->49->69,68->65->64->61->59->55->56->58->51->49->69,68->65->64->61->59->55->56->57->50->49->69,68->65->64->61->59->56->54->49->69,68->65->64->61->59->56->58->51->49->69,68->65->64->61->59->56->57->50->49->69,68->65->64->61->59->56->57->50->49->47->69,68->65->64->61->59->60->62->66->49->69
68->81,68->69->77->80->81,68->69->77->78->79->80->81,68->69->77->82->96->97->80->81,68->69->77->82->96->80->81,68->69->75->77->80->81,68->69->75->77->78->79->80->81,68->69->75->118->76->77->80->81,68->69->75->118->76->77->78->79->80->81,68->65->66->49->69->77->80->81,68->65->66->49->69->77->78->79->80->81,68->65->66->49->47->69->77->80->81,68->65->66->49->47->69->77->78->79->80->81,68->65->66->49->47->69->77->82->96->97->80->81,68->65->66->49->47->69->77->82->96->80->81,68->65->64->61->62->66->49->69->77->80->81,68->65->64->61->62->67->66->49->69->77->80->81,68->65->64->61->62->67->66->49->69->77->78->79->80->81,68->65->64->61->62->67->66->49->47->69->77->80->81,68->65->64->61->62->67->66->49->47->69->77->78->79->80->81,68->65->64->61->60->62->66->49->69->77->80->81,68->65->64->61->60->62->67->66->49->69->77->80->81,68->65->64->61->60->62->67->66->49->69->77->78->79->80->81,68->65->64->61->60->62->67->66->49->47->69->77->80->81,68->65->64->61->60->62->67->66->49->47->69->77->78->79->80->81,68->65->64->63->59->54->49->69->77->80->81,68->65->64->63->59->54->49->69->77->78->79->80->81,68->65->64->63->59->55->56->54->49->69->77->80->81,68->65->64->63->59->55->56->58->51->49->69->77->80->81,68->65->64->63->59->55->56->57->50->49->69->77->80->81
68->116,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
69->70,69->75->70,69->75->74->70,69->77->75->70,69->77->75->74->70,69->77->76->118->75->70,69->77->76->118->75->74->70,69->68->81->80->77->75->70,69->68->81->80->79->78->77->75->70,69->68->81->80->79->78->77->75->74->70,69->68->81->80->79->78->77->76->118->75->70,69->68->81->80->79->78->77->76->118->75->74->70,69->68->81->80->97->96->82->77->75->70,69->68->81->80->96->82->77->75->70,69->68->81->80->96->82->77->75->74->70,69->68->81->80->96->82->77->76->118->75->70,69->68->81->80->96->82->77->76->118->75->74->70,69->68->81->80->98->100->94->96->82->77->75->70,69->68->81->80->99->100->94->96->82->77->75->70,69->68->81->80->99->100->94->95->96->82->77->75->70,69->49->66->65->68->81->80->77->75->70,69->49->66->65->68->81->80->79->78->77->75->70,69->47->49->66->65->68->81->80->77->75->70,69->47->49->66->65->68->81->80->79->78->77->75->70,69->47->49->66->65->68->81->80->79->78->77->75->74->70,69->47->49->66->65->68->81->80->79->78->77->76->118->75->70,69->47->49->66->65->68->81->80->79->78->77->76->118->75->74->70,69->47->49->66->65->68->81->80->97->96->82->77->75->70,69->47->49->66->65->68->81->80->96->82->77->75->70,69->47->49->66->65->68->81->80->96->82->77->75->74->70
69->75,69->77->75,69->77->76->118->75,69->70->75,69->70->74->75,69->68->81->80->77->75,69->68->81->80->79->78->77->75,69->68->81->80->79->78->77->76->118->75,69->68->81->80->97->96->82->77->75,69->68->81->80->96->82->77->75,69->68->81->80->96->82->77->76->118->75,69->68->81->80->98->100->94->96->82->77->75,69->68->81->80->99->100->94->96->82->77->75,69->68->81->80->99->100->94->95->96->82->77->75,69->49->66->65->68->81->80->77->75,69->49->66->65->68->81->80->79->78->77->75,69->47->49->66->65->68->81->80->77->75,69->47->49->66->65->68->81->80->79->78->77->75,69->47->49->66->65->68->81->80->79->78->77->76->118->75,69->47->49->66->65->68->81->80->97->96->82->77->75,69->47->49->66->65->68->81->80->96->82->77->75,69->47->49->66->65->68->81->80->96->82->77->76->118->75,69->47->46->48->49->66->65->68->81->80->77->75,69->47->46->48->49->66->65->68->81->80->79->78->77->75,69->47->46->48->49->66->65->68->81->80->79->78->77->76->118->75,69->47->46->45->49->66->65->68->81->80->77->75,69->47->46->45->49->66->65->68->81->80->79->78->77->75,69->47->46->45->49->66->65->68->81->80->79->78->77->76->118->75,69->47->46->45->49->66->65->68->81->80->97->96->82->77->75,69->47->46->45->49->66->65->68->81->80->96->82->77->75
69->77,69->68->81->80->77,69->68->81->80->79->78->77,69->75->77,69->75->118->76->77,69->70->75->77,69->70->74->75->77,69->70->74->75->118->76->77,69->49->66->65->68->81->80->77,69->49->66->65->68->81->80->79->78->77,69->47->49->66->65->68->81->80->77,69->47->49->66->65->68->81->80->79->78->77,69->47->49->66->65->68->81->80->97->96->82->77,69->47->49->66->65->68->81->80->96->82->77,69->47->46->48->49->66->65->68->81->80->77,69->47->46->48->49->66->65->68->81->80->79->78->77,69->47->46->45->49->66->65->68->81->80->77,69->47->46->45->49->66->65->68->81->80->79->78->77,69->47->46->45->49->66->65->68->81->80->97->96->82->77,69->47->46->45->49->66->65->68->81->80->96->82->77,69->47->46->45->49->66->62->61->64->65->68->81->80->77,69->47->46->45->49->66->67->62->61->64->65->68->81->80->77,69->47->46->45->49->66->67->62->61->64->65->68->81->80->79->78->77,69->47->46->45->49->66->67->62->60->61->64->65->68->81->80->77,69->47->46->45->49->66->67->62->60->61->64->65->68->81->80->79->78->77,69->47->46->45->44->43->34->37->38->65->68->81->80->77,69->47->46->45->44->43->34->37->38->65->68->81->80->79->78->77,69->47->46->45->44->43->34->36->35->37->38->65->68->81->80->77,69->47->46->45->44->43->34->36->35->37->38->65->68->81->80->79->78->77,69->47->46->45->44->43->34->36->35->37->38->65->68->81->80->97->96->82->77
70->71,70->24->72->71,70->69->68->65->38->30->26->25->23->24->72->71,70->69->68->65->38->30->17->113->32->23->24->72->71,70->69->68->65->38->30->17->31->32->23->24->72->71,70->75->69->68->65->38->30->26->25->23->24->72->71,70->75->69->68->65->38->30->17->113->32->23->24->72->71,70->75->69->68->65->38->30->17->31->32->23->24->72->71,70->74->75->69->68->65->38->30->26->25->23->24->72->71,70->74->75->69->68->65->38->30->17->113->32->23->24->72->71,70->74->75->69->68->65->38->30->17->31->32->23->24->72->71,70->74->75->77->80->81->68->65->38->30->26->25->23->24->72->71,70->74->75->77->80->81->68->65->38->30->17->113->32->23->24->72->71,70->74->75->77->78->79->80->81->68->65->38->30->26->25->23->24->72->71,70->74->75->77->78->79->80->81->68->65->38->30->17->113->32->23->24->72->71,70->74->75->77->69->68->65->38->30->26->25->23->24->72->71,70->74->75->77->69->68->65->38->30->17->113->32->23->24->72->71,70->74->75->118->76->77->80->81->68->65->38->30->26->25->23->24->72->71,70->74->75->118->76->77->80->81->68->65->38->30->17->113->32->23->24->72->71,70->74->75->118->76->77->78->79->80->81->68->65->38->30->26->25->23->24->72->71,70->74->75->118->76->77->78->79->80->81->68->65->38->30->17->113->32->23->24->72->71,70->74->75->118->76->77->69->68->65->38->30->26->25->23->24->72->71,70->74->75->118->76->77->69->68->65->38->30->17->113->32->23->24->72->71,70->74->75->118->76->77->69->68->65->38->30->17->31->32->23->24->72->71,70->74->75->118->76->77->69->68->65->38->30->17->19->20->21->22->23->24->72->71,70->74->75->118->76->77->82->96->97->80->81->68->65->38->30->26->25->23->24->72->71,70->74->75->118->76->77->82->96->80->81->68->65->38->30->26->25->23->24->72->71,70->74->75->118->76->77->82->96->80->81->68->65->38->30->17->113->32->23->24->72->71,70->74->75->118->76->77->82->96->80->81->68->65->38->30->17->31->32->23->24->72->71,70->74->75->118->76->77->82->96->80->81->68->65->38->30->17->19->20->21->22->23->24->72->71
70->74,70->75->74,70->69->75->74,70->69->77->75->74,70->69->77->76->118->75->74,70->69->68->81->80->77->75->74,70->69->68->81->80->79->78->77->75->74,70->69->68->81->80->79->78->77->76->118->75->74,70->69->68->81->80->97->96->82->77->75->74,70->69->68->81->80->96->82->77->75->74,70->69->68->81->80->96->82->77->76->118->75->74,70->69->68->81->80->98->100->94->96->82->77->75->74,70->69->68->81->80->99->100->94->96->82->77->75->74,70->69->68->81->80->99->100->94->95->96->82->77->75->74,70->69->49->66->65->68->81->80->77->75->74,70->69->49->66->65->68->81->80->79->78->77->75->74,70->69->47->49->66->65->68->81->80->77->75->74,70->69->47->49->66->65->68->81->80->79->78->77->75->74,70->69->47->49->66->65->68->81->80->79->78->77->76->118->75->74,70->69->47->49->66->65->68->81->80->97->96->82->77->75->74,70->69->47->49->66->65->68->81->80->96->82->77->75->74,70->69->47->49->66->65->68->81->80->96->82->77->76->118->75->74,70->69->47->46->48->49->66->65->68->81->80->77->75->74,70->69->47->46->48->49->66->65->68->81->80->79->78->77->75->74,70->24->23->25->26->30->38->65->68->69->75->74,70->71->72->24->23->25->26->30->38->65->68->69->75->74,70->71->72->24->23->32->113->17->30->38->65->68->69->75->74,70->71->72->24->23->32->31->17->30->38->65->68->69->75->74,70->71->72->24->23->32->31->17->30->38->65->68->81->80->77->75->74,70->71->72->24->23->32->31->17->30->38->65->68->81->80->79->78->77->75->74
70->75,70->74->75,70->69->75,70->69->77->75,70->69->77->76->118->75,70->69->68->81->80->77->75,70->69->68->81->80->79->78->77->75,70->69->68->81->80->79->78->77->76->118->75,70->69->68->81->80->97->96->82->77->75,70->69->68->81->80->96->82->77->75,70->69->68->81->80->96->82->77->76->118->75,70->69->68->81->80->98->100->94->96->82->77->75,70->69->68->81->80->99->100->94->96->82->77->75,70->69->68->81->80->99->100->94->95->96->82->77->75,70->69->49->66->65->68->81->80->77->75,70->69->49->66->65->68->81->80->79->78->77->75,70->69->47->49->66->65->68->81->80->77->75,70->69->47->49->66->65->68->81->80->79->78->77->75,70->69->47->49->66->65->68->81->80->79->78->77->76->118->75,70->69->47->49->66->65->68->81->80->97->96->82->77->75,70->69->47->49->66->65->68->81->80->96->82->77->75,70->69->47->49->66->65->68->81->80->96->82->77->76->118->75,70->69->47->46->48->49->66->65->68->81->80->77->75,70->69->47->46->48->49->66->65->68->81->80->79->78->77->75,70->24->23->25->26->30->38->65->68->69->75,70->71->72->24->23->25->26->30->38->65->68->69->75,70->71->72->24->23->32->113->17->30->38->65->68->69->75,70->71->72->24->23->32->31->17->30->38->65->68->69->75,70->71->72->24->23->32->31->17->30->38->65->68->81->80->77->75,70->71->72->24->23->32->31->17->30->38->65->68->81->80->79->78->77->75
71->72,71->70->24->72,71->70->69->68->65->38->30->26->25->23->24->72,71->70->69->68->65->38->30->17->113->32->23->24->72,71->70->69->68->65->38->30->17->31->32->23->24->72,71->70->75->69->68->65->38->30->26->25->23->24->72,71->70->75->69->68->65->38->30->17->113->32->23->24->72,71->70->75->69->68->65->38->30->17->31->32->23->24->72,71->70->74->75->69->68->65->38->30->26->25->23->24->72,71->70->74->75->69->68->65->38->30->17->113->32->23->24->72,71->70->74->75->69->68->65->38->30->17->31->32->23->24->72,71->70->74->75->77->80->81->68->65->38->30->26->25->23->24->72,71->70->74->75->77->80->81->68->65->38->30->17->113->32->23->24->72,71->70->74->75->77->78->79->80->81->68->65->38->30->26->25->23->24->72,71->70->74->75->77->78->79->80->81->68->65->38->30->17->113->32->23->24->72,71->70->74->75->77->69->68->65->38->30->26->25->23->24->72,71->70->74->75->77->69->68->65->38->30->17->113->32->23->24->72,71->70->74->75->118->76->77->80->81->68->65->38->30->26->25->23->24->72,71->70->74->75->118->76->77->80->81->68->65->38->30->17->113->32->23->24->72,71->70->74->75->118->76->77->78->79->80->81->68->65->38->30->26->25->23->24->72,71->70->74->75->118->76->77->78->79->80->81->68->65->38->30->17->113->32->23->24->72,71->70->74->75->118->76->77->69->68->65->38->30->26->25->23->24->72,71->70->74->75->118->76->77->69->68->65->38->30->17->113->32->23->24->72,71->70->74->75->118->76->77->69->68->65->38->30->17->31->32->23->24->72,71->70->74->75->118->76->77->69->68->65->38->30->17->19->20->21->22->23->24->72,71->70->74->75->118->76->77->82->96->97->80->81->68->65->38->30->26->25->23->24->72,71->70->74->75->118->76->77->82->96->80->81->68->65->38->30->26->25->23->24->72,71->70->74->75->118->76->77->82->96->80->81->68->65->38->30->17->113->32->23->24->72,71->70->74->75->118->76->77->82->96->80->81->68->65->38->30->17->31->32->23->24->72,71->70->74->75->118->76->77->82->96->80->81->68->65->38->30->17->19->20->21->22->23->24->72
71->73,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
74->75,74->70->75,74->70->69->75,74->70->69->77->75,74->70->69->77->76->118->75,74->70->69->68->81->80->77->75,74->70->69->68->81->80->79->78->77->75,74->70->69->68->81->80->79->78->77->76->118->75,74->70->69->68->81->80->97->96->82->77->75,74->70->69->68->81->80->96->82->77->75,74->70->69->68->81->80->96->82->77->76->118->75,74->70->69->68->81->80->98->100->94->96->82->77->75,74->70->69->68->81->80->99->100->94->96->82->77->75,74->70->69->68->81->80->99->100->94->95->96->82->77->75,74->70->69->49->66->65->68->81->80->77->75,74->70->69->49->66->65->68->81->80->79->78->77->75,74->70->69->47->49->66->65->68->81->80->77->75,74->70->69->47->49->66->65->68->81->80->79->78->77->75,74->70->69->47->49->66->65->68->81->80->79->78->77->76->118->75,74->70->69->47->49->66->65->68->81->80->97->96->82->77->75,74->70->69->47->49->66->65->68->81->80->96->82->77->75,74->70->69->47->49->66->65->68->81->80->96->82->77->76->118->75,74->70->69->47->46->48->49->66->65->68->81->80->77->75,74->70->69->47->46->48->49->66->65->68->81->80->79->78->77->75,74->70->24->23->25->26->30->38->65->68->69->75,74->70->71->72->24->23->25->26->30->38->65->68->69->75,74->70->71->72->24->23->32->113->17->30->38->65->68->69->75,74->70->71->72->24->23->32->31->17->30->38->65->68->69->75,74->70->71->72->24->23->32->31->17->30->38->65->68->81->80->77->75,74->70->71->72->24->23->32->31->17->30->38->65->68->81->80->79->78->77->75
75->77,75->118->76->77,75->69->77,75->69->68->81->80->77,75->69->68->81->80->79->78->77,75->70->69->77,75->74->70->69->77,75->74->70->69->68->81->80->77,75->74->70->69->68->81->80->79->78->77,75->74->70->69->68->81->80->97->96->82->77,75->74->70->69->68->81->80->96->82->77,75->74->70->69->68->81->80->98->100->94->96->82->77,75->74->70->69->68->81->80->99->100->94->96->82->77,75->74->70->69->68->81->80->99->100->94->95->96->82->77,75->74->70->69->49->66->65->68->81->80->77,75->74->70->69->49->66->65->68->81->80->79->78->77,75->74->70->69->47->49->66->65->68->81->80->77,75->74->70->69->47->49->66->65->68->81->80->79->78->77,75->74->70->69->47->49->66->65->68->81->80->97->96->82->77,75->74->70->69->47->49->66->65->68->81->80->96->82->77,75->74->70->69->47->46->48->49->66->65->68->81->80->77,75->74->70->69->47->46->48->49->66->65->68->81->80->79->78->77,75->74->70->24->23->25->26->30->38->65->68->81->80->77,75->74->70->71->72->24->23->25->26->30->38->65->68->81->80->77,75->74->70->71->72->24->23->32->113->17->30->38->65->68->81->80->77,75->74->70->71->72->24->23->32->113->17->30->38->65->68->81->80->79->78->77,75->74->70->71->72->24->23->25->26->30->38->65->68->69->77,75->74->70->71->72->24->23->22->21->20->19->17->30->38->65->68->81->80->77,75->74->70->71->72->24->23->22->21->20->19->17->30->38->65->68->81->80->79->78->77,75->74->70->71->72->24->23->22->21->20->19->17->30->38->65->68->69->77
75->118,75->77->76->118,75->69->77->76->118,75->69->68->81->80->77->76->118,75->69->68->81->80->79->78->77->76->118,75->70->69->77->76->118,75->74->70->69->77->76->118,75->74->70->69->68->81->80->77->76->118,75->74->70->69->68->81->80->79->78->77->76->118,75->74->70->69->68->81->80->97->96->82->77->76->118,75->74->70->69->68->81->80->96->82->77->76->118,75->74->70->69->68->81->80->98->100->94->96->82->77->76->118,75->74->70->69->68->81->80->99->100->94->96->82->77->76->118,75->74->70->69->68->81->80->99->100->94->95->96->82->77->76->118,75->74->70->69->49->66->65->68->81->80->77->76->118,75->74->70->69->49->66->65->68->81->80->79->78->77->76->118,75->74->70->69->47->49->66->65->68->81->80->77->76->118,75->74->70->69->47->49->66->65->68->81->80->79->78->77->76->118,75->74->70->69->47->49->66->65->68->81->80->97->96->82->77->76->118,75->74->70->69->47->49->66->65->68->81->80->96->82->77->76->118,75->74->70->69->47->46->48->49->66->65->68->81->80->77->76->118,75->74->70->69->47->46->48->49->66->65->68->81->80->79->78->77->76->118,75->74->70->24->23->25->26->30->38->65->68->81->80->77->76->118,75->74->70->71->72->24->23->25->26->30->38->65->68->81->80->77->76->118,75->74->70->71->72->24->23->32->113->17->30->38->65->68->81->80->77->76->118,75->74->70->71->72->24->23->32->113->17->30->38->65->68->81->80->79->78->77->76->118,75->74->70->71->72->24->23->25->26->30->38->65->68->69->77->76->118,75->74->70->71->72->24->23->22->21->20->19->17->30->38->65->68->81->80->77->76->118,75->74->70->71->72->24->23->22->21->20->19->17->30->38->65->68->81->80->79->78->77->76->118,75->74->70->71->72->24->23->22->21->20->19->17->30->38->65->68->69->77->76->118
